ticket,last_date,price,mom_252,mom_90,mom_60,mom_20,mom_5,ma_20,ma_60,ma_200,ma_ratio_s_l,price_vs_ma_long,ann_vol_90,vol_90,ann_vol_30,vol_30,max_drawdown,downside_dev,avg_vol_20,avg_vol_60,vol_spike,mom_accel,volatility_change,rsi_14,atr_14,ann_return,sharpe_like,calmar,trend_r2,consec_up_10,skewness,kurtosis,history_days,score
aaykm,2026-02-27,176.6382211881098,0.7663822118810981,0.2870803053361657,0.3049398840411077,-0.04051145320469052,0.023686512807284066,176.70884078197665,159.04435272658355,124.54124414786573,1.4188780752081964,1.4183110374019703,0.5021240427780713,0.03163084153564606,0.4765732964950038,0.030021295810000716,-0.23118256466362364,0.029120204340977545,5854725.445635003,5812198.506244632,0.8429148011853875,-0.34545133724579824,0.9491146707677667,52.38625486514452,7.658721251309763,1.0271963035013556,2.0457022886580947,4.443225660187444,0.8843030567631311,0,0.8789739183487043,3.269564800381234,241,0.2790438008110463
opspv,2026-02-27,172.51787617477785,0.7251787617477785,0.3224199207737639,0.5444721929287628,0.07440247746494122,0.09058894566276932,161.4964120138473,131.31816503661895,109.11082142149165,1.480113612090882,1.5811252626058567,0.737119661885149,0.046434174091526684,1.0879640509751467,0.06853529319663422,-0.2945753097496392,0.036110471991492074,197119895.8686239,117833318.0559824,0.6875354511680184,-0.4700697154638216,1.4759666655977715,65.84746207521292,13.271117049225909,1.1869269260134443,1.6102228544249306,4.029281771857318,0.75331268983565,4,1.3734646816426612,4.8474220899765355,241,0.27712146166903984
gkprz,2026-02-27,113.24291959970392,0.13242919599703917,0.2583422635506192,0.39748952782346336,0.05410274297024209,0.05125896588941936,110.93737863055166,93.95013356259341,89.67485210249299,1.2371069037562479,1.2628169095724988,0.36469616532907073,0.022973698989514704,0.5417555941302005,0.03412739460587033,-0.3214440846442074,0.0221216543741069,368471039.5478063,277621308.9232303,0.5821568057502255,-0.34338678485322127,1.4854984618658327,43.37836822559707,5.0200258104991375,0.9029903824897292,2.476007340726897,2.809167832374985,0.20446131164082756,1,-0.05643135225441517,5.7293784183477765,241,0.2506299091883387
wncyx,2026-02-27,192.41818282669,0.9241818282669001,0.22016781115388495,0.06968974267584627,-0.04451980159781033,-0.02242777388908901,190.30650163317944,190.99126311855258,137.81412252964736,1.3808925974974642,1.3962152738294271,0.5551903842159983,0.03497370683166503,0.3240089671865882,0.020410646422157137,-0.26898733325654045,0.031226169845008006,249792563.3942772,360835947.3574437,0.7537151022818769,-0.1142095442736566,0.5835997449064823,57.15587746856754,7.239413902841613,0.7457207687259058,1.3431802673941504,2.772326710323909,0.8631794042883474,0,0.1792528044322829,1.4779352758243753,241,0.24718275721850244
ylbwv,2026-02-27,255.03361637911613,1.5503361637911612,0.11359972737761925,0.20821677777194592,-0.02304208796495877,0.07564203284593862,250.4115676663363,244.73964409995946,183.9632363436979,1.3612044049775904,1.3863292549455444,0.616564530928342,0.038839914668085354,0.5236953465439287,0.03298970594564344,-0.3078393567840806,0.032622541942659025,160389020.0863102,157412400.4192381,1.160532743418823,-0.23125886573690468,0.8493763741259015,50.311291200956546,12.612764490678488,0.3515792778918312,0.5702230022256863,1.1420868389431762,0.8599923057686308,0,0.41588866955710463,0.4901284564620436,241,0.24085079999455225
fblqk,2026-02-27,150.0000031206621,0.5000000312066208,0.3052392239958368,0.132411083768887,-0.025510219804084744,-0.03372678162811504,154.2670198257535,149.3848201384563,121.38481963915035,1.2708921946177751,1.2357393911804002,0.4078589788534151,0.025692700667402098,0.49251986309533285,0.03102583508356737,-0.15094339905563736,0.01896706842665914,4517000873.440404,3499427647.5424085,0.6973600652052224,-0.15792130357297174,1.2075739101596952,57.51295860049314,6.619297869398281,1.108299597577453,2.7173598107197168,7.342484696326048,0.8646912099824154,0,1.070462933955129,2.259228563691808,241,0.2247171477033251
lkeio,2026-02-27,140.48138536680568,0.4048138536680568,0.1627075122976862,0.07343405342265052,-0.004008012393562077,0.04083763160830145,138.01519413082875,139.1387620363863,129.11979312821103,1.068892621232099,1.0879926459162232,0.25054544052216055,0.015782879231970515,0.18942029890753134,0.011932357242305897,-0.16791956634027416,0.01148966278522175,302421129.26697624,345224928.94882923,0.9994540296158786,-0.0774420658162126,0.7560317112805154,58.27336841996721,3.068864301793809,0.5251667886786167,2.096093976342651,3.1274901437895126,0.4108256418227143,4,1.1957920403855025,2.386082220366619,241,0.22143554582609556
fpfep,2026-02-27,190.218426247838,0.90218426247838,0.10456328402893833,0.19581215764527915,-0.010423774791270879,0.10223158640674712,179.94767603223485,172.30988159296982,132.69372655861628,1.3561129127788,1.4335148403747422,0.5445358448886238,0.034302533941327165,0.5029698545717636,0.03168412267045738,-0.2357512817071643,0.0335294799557616,139106620.53088406,155581514.01810697,0.9167026990917335,-0.20623593243655003,0.9236671164429423,60.66350786468454,6.862285880143026,0.3210939040276415,0.5896653214689955,1.3620027925298175,0.8483561828183891,4,-0.28525807464307384,0.3176388173727429,241,0.22000552826311112
dsqbd,2026-02-27,134.70590993320036,0.3470590993320035,0.16399888971132492,0.10657282445421523,0.07971019357416997,0.002884620204714805,134.19144990036017,126.12319917269656,119.21338914160945,1.1256407595277167,1.1299562146669442,0.21440652745258076,0.01350634169305885,0.3052728126760074,0.01923037962785528,-0.1278590456571157,0.010511117641694136,154170599.65719852,131734235.80229884,0.8094615735059884,-0.026862630880045257,1.4238037194073738,53.40000149114781,3.127332041760669,0.5299145853343326,2.4715412894858395,4.1445216692405475,0.5811816429300605,2,0.844177911895704,1.58744973082728,241,0.21896133647913474
rkrmm,2026-02-27,164.24730435756345,0.6424730435756345,0.4219221954474337,0.3529671984182352,0.09616068593921367,0.011756898354835066,154.60752303405428,132.823473417833,111.29515886214148,1.3891666503138163,1.4757812112882347,0.7376272015580547,0.04646614608569353,1.1337820740712516,0.0714215573556082,-0.3178857517228253,0.03326845999021512,321460746.3641106,240373571.86226305,1.1029965521109146,-0.25680651247902153,1.5370665156319498,56.02272796558891,14.504607440777823,1.6794911900119147,2.2768834805229603,5.28331698073815,0.7273886586592411,1,1.6545096231823033,5.758700916296755,241,0.2168602864142228
ewmbr,2026-02-27,117.08083023359902,0.1708083023359901,0.19851580670985092,0.12543559159211437,0.050406493979252565,0.014128752622417196,116.76366045803734,110.74046135822996,104.20751272582774,1.1204917707240993,1.1235354070921713,0.22857828980892442,0.01439907880816342,0.29540205860391966,0.018608580567678557,-0.10878968034327308,0.011718684836966925,4517351722.126166,3652918165.6999516,0.42392528398151513,-0.0750290976128618,1.292345207230792,48.14814027142355,3.4435542298285133,0.6603610819117436,2.888993011819975,6.070070983093724,0.4662944830695257,0,0.6149911074106492,1.1403683829532545,241,0.20553622775764865
tziza,2026-02-27,112.09175303462771,0.12091753034627706,0.015999984741210893,0.08085109146000846,0.011952179881974168,0.0627614436673285,107.9655447389265,106.04586003353992,105.35462037377623,1.0247822483234477,1.0639471969609458,0.16530224796345977,0.010413062839791612,0.2265077019560492,0.014268644033724872,-0.2210727724298338,0.010485849989023023,20975537368.489098,15986663887.35534,1.1292004601224401,-0.0688989115780343,1.3702638855574127,67.74193541454696,1.8597883074589165,0.045447826355452525,0.27493773929498416,0.2055785787454997,0.0693592137487397,4,1.0981455269930693,4.259865025738501,241,0.199335333244453
gqaht,2026-02-27,215.88095947111,1.1588095947111001,0.1330727796255189,0.39655027068031057,0.022059734314757495,-0.006379119154451773,224.23437871509455,185.64332182032723,150.21653311921966,1.4927410056497425,1.437131818894652,0.558820942834595,0.035202410527499534,0.7317265987739471,0.04609444304873819,-0.275950833803278,0.029387298173318525,66408443.05135314,53337826.8104891,0.5132272502526586,-0.3744905363655531,1.3094115509574213,37.70822225388274,12.636817443508395,0.41880221534659445,0.7494390121140384,1.5176696862063241,0.7728693686641824,0,0.6889123863711663,2.403089843593401,241,0.19771270717587533
sgyez,2026-02-27,104.53910619187212,0.04539106191872122,0.09268295689752537,0.1606217981418543,0.006741620470609444,0.07177038350599685,101.93729416783553,99.33937421087701,95.1200068418784,1.0716703830374832,1.0990233249725518,0.2414518511569381,0.015210036946605747,0.2584282421076816,0.01627944905648848,-0.16179773037386747,0.012496019476696454,16349670250.222034,17761750293.761528,1.5688987889782793,-0.15388017767124484,1.0703096281891815,56.17977704899866,2.266791261559223,0.28169200081072554,1.1666591059914146,1.7410133019778293,0.45554756669579477,1,1.314041182888916,3.68725522236058,241,0.1953489152733983
dqutt,2026-02-27,146.42580641234764,0.46425806412347637,0.09403973777620056,0.20014529936262115,0.035736718201552886,0.0539075123921382,137.26532553487863,131.06010458368706,118.23849692570892,1.1609190669935836,1.2383936722665787,0.41679777209028074,0.026255791713253825,0.3734460014163092,0.023524886853786404,-0.23166570630561423,0.021360912366584155,136620781.62707382,129890119.89656195,1.0738943639847285,-0.16440858116106827,0.895988475771963,76.64337474185709,4.425443032641543,0.28615310612352096,0.6865514292181452,1.2351983842875163,0.7505173835871148,4,0.9310387174524362,2.8887518477923217,241,0.17796388517020192
lqrjk,2026-02-27,107.5909023999848,0.07590902399984789,0.17216982511321488,0.21813722625689835,-0.015841662875575424,0.08991224836774792,105.48022044540384,101.1325660128811,96.46004780604405,1.093512006716019,1.1153934177516334,0.30649726587487064,0.019307512929194078,0.33452551867241764,0.021073126895526456,-0.20454547039096227,0.0156398300430119,11191141462.116402,11060970278.35001,1.278935873434061,-0.23397888913247378,1.0914469877116055,54.91803083555893,3.154432970067142,0.5601756816571408,1.827669424907157,2.738636453725606,0.2437915070644718,1,1.1482554470942121,3.1139996410613966,241,0.1750356618826667
epqqe,2026-02-27,196.5431633863676,0.9654316338636761,0.2801652299813129,0.4987904899800528,-0.10332850285550244,0.049102567621901905,206.31322551746217,174.59753804179067,142.04544238160946,1.452445232010633,1.383663988718235,0.539072431014924,0.03395837121705979,0.760208313541614,0.04788862243416492,-0.2371479879861177,0.029656576445890523,350393679.2921396,285089354.02072155,0.7608188243002633,-0.6021189928355553,1.4102155265112277,31.26212462507263,10.12805373672374,0.9968473971524088,1.8491900898653293,4.203482414578878,0.6840307152965404,1,0.0880262954568542,1.564272107782985,241,0.1649839570158134
wtxez,2026-02-27,146.45106490630226,0.46451064906302264,0.10292462615485487,0.1542084093307181,0.11801593995310133,0.09798431915986083,131.9777234242066,128.65189144397522,119.40538993480182,1.1052911723261762,1.2265029659468598,0.2677539306044888,0.0168669122128458,0.3095266272713802,0.019498344759825117,-0.18339269628274923,0.014985313568697093,127468502.20603737,118664490.78948933,3.263524515692967,-0.036192469377616776,1.1560115118257,81.81820603352992,4.443565540637175,0.3156135402586777,1.1787447509963334,1.7209711545550017,0.46713353355878784,2,0.5343765609533948,1.1355533430617264,241,0.16109345466757563
qlnsh,2026-02-27,141.87418547179095,0.4187418547179096,0.048759680834808306,0.16429254888713052,0.12373972505507869,0.03986431455042516,133.8084152400111,129.9587572411551,113.4654622381715,1.1792876228535438,1.2503733089522633,0.35311695620234884,0.022244277376940524,0.40793858042196723,0.02569771509488685,-0.19706498148740026,0.019606997393207592,1423958199.9777114,1087826567.727907,0.6854448091179022,-0.04055282383205183,1.1552506106020946,69.48718724048449,5.265312617942675,0.14259613749223887,0.4038212693771808,0.7235995782505683,0.8397258956082154,0,0.46950592793095774,1.891850385735018,241,0.15590043076325252
qrlbg,2026-02-27,132.76381686111455,0.3276381686111456,0.19321748267016026,0.32819690269207213,0.07110097241536328,0.091121532602783,123.99059969764603,113.31821617658859,103.67854476964487,1.195913773403504,1.2805331822009212,0.36780940037404547,0.023169814363369325,0.43931931897609694,0.02767451581326218,-0.15352261242651588,0.024045942956270883,192276292.27477342,140624089.70754376,1.5391833342583903,-0.25709593027670885,1.194421125003624,57.50315384115783,5.88888289840899,0.6398906967917406,1.7397344824275855,4.16805502901422,0.7177935400149805,1,-0.20566532434854268,1.8181977824597828,241,0.15347161573654272
gvcai,2026-02-27,118.75432373219336,0.18754323732193345,0.15238491437824409,0.234177133874226,0.07395748053202578,0.044776123760871034,112.77528598237105,105.03377952507215,99.68019108801323,1.1313710853710548,1.1913532913088734,0.2728875420718449,0.017190299338328028,0.3207877154297779,0.020207726635041657,-0.12859961261636987,0.014824331803509012,413453902.74721295,341599238.825893,0.7247320465728658,-0.16021965334220023,1.175530813238045,72.92571922236378,3.038768115108909,0.4875555077626359,1.7866535938612909,3.7912673128890386,0.6019192670335376,0,0.9825774520347721,3.762493644137929,241,0.1418227696816815
klixw,2026-02-27,165.13260712408538,0.6513260712408537,0.1251319830067088,0.15841505565956182,-0.014983733236207275,-0.02702700845046313,174.0893073726248,163.66807662315256,140.69534899339374,1.237349412165442,1.1736891681520005,0.3348487433833835,0.02109348813845042,0.2949167860819382,0.018578011272172464,-0.13833526670081686,0.01599546770565314,43112612.901211835,45289290.82238648,0.6523010454543545,-0.1733987888957691,0.8807462803094003,22.93450953794556,4.643182464323085,0.39113640629499,1.1680987730246915,2.8274525767960252,0.8091503838976466,1,1.1445921252170224,2.8075765481002586,241,0.13393463697921337
fouei,2026-02-27,120.32532192904937,0.20325321929049367,0.22512710809111947,0.20586140923753926,0.08979336809439364,0.06772155921403011,115.48591267919412,106.29449481463504,101.28821927961029,1.1401712212873476,1.187949820656817,0.3435018544278579,0.02163858289775293,0.5245210492954743,0.03304172032986847,-0.1860913624926953,0.019017522906803825,251594592.40134254,150197806.44670722,0.7734113803869455,-0.11606804114314562,1.5269817062331237,53.11285755673778,4.422148745027095,0.7656605698374472,2.2289852586465466,4.1144336823666485,0.41599365024537005,0,0.9864663979727375,5.271196700425552,241,0.13375505454748005
vkkrs,2026-02-27,158.83344600903092,0.5883344600903093,0.1997153523532893,0.3076923272071548,0.012008933812746037,0.07921701140033388,157.87758838263227,144.4960691554198,126.16188495965348,1.2513889470807293,1.2589653845023545,0.5674857705908306,0.035748243370266414,0.6274181047836105,0.03952362555516424,-0.34010152030321017,0.028912367764119797,98993598.44790614,97212287.54958534,0.891697246964245,-0.29568339339440874,1.105610283452168,53.59550819208809,8.931568801682587,0.6650182800725328,1.1718677622174694,1.9553522709326618,0.4696518523284711,0,0.49789164445580597,0.5121752967137554,241,0.12985752810682152
cfndq,2026-02-27,97.64686060473984,-0.02353139395260162,-0.037220865399053116,-0.05365848666071282,0.03191492667075169,-0.012722633961057661,96.71569000405376,97.70977473441661,106.3169012609807,0.9096925216596735,0.9184509654219832,0.157823290752682,0.009941932819653249,0.1523667203157057,0.009598201191378336,-0.2980753277292738,0.008959883691676543,8561086520.850237,7928086936.534446,0.5745638517684213,0.08557341333146451,0.9654260700281992,65.85367830363771,1.6178604798325529,-0.10076195031054602,-0.6384479111416177,-0.33804190060997874,0.7215810093897381,0,0.591046193852172,0.1504474713112396,241,0.12011097160580965
mtoev,2026-02-27,142.94397911290343,0.4294397911290344,0.1504901747993721,0.22428382538621294,-0.04121344715791797,-0.04816938620189226,146.8795926969781,141.97078864699083,114.18109907017353,1.2863739611178757,1.251905790675573,0.4801045522355564,0.03024374401250718,0.46799347952164483,0.029480818143192176,-0.29789479159095245,0.02347787792347744,13407680.515450116,15668550.869065898,0.5884679766911306,-0.2654972725441309,0.9747740911176705,56.677720105902125,5.444037969845998,0.48071733097735847,1.001276344369052,1.6137151254307416,0.9235417240307048,0,0.6673993198066364,0.49846218745220616,241,0.11891156814623129
lfceb,2026-02-27,114.9997013757566,0.1499970137575659,0.09992084868239814,0.1260782952138828,0.07258065579390127,0.027593817706531354,115.7037766483852,107.95562019661138,105.93471997468703,1.0922177042138805,1.0855713915338623,0.18863557839496975,0.011882924496474252,0.22852978218629183,0.014396023115159211,-0.15254225373518115,0.011284509661698203,340459874.5489425,255879788.67560798,0.516600222845008,-0.053497639419981535,1.211488219344828,41.12905827037316,2.9292556054059173,0.3056056335380313,1.6200848012782976,2.0034162735563985,0.1446058045150762,1,0.5064228912502136,2.515011649380993,241,0.09256519973428828
mxpxi,2026-02-27,116.89078620676516,0.16890786206765163,0.08536226452803053,-0.014536386187316452,0.024225066943516227,-0.005186636891600371,116.72728202636816,117.50739693899483,111.4746981819815,1.0471190676360007,1.048585805676669,0.1628319344624431,0.010257447716361721,0.20020947260675706,0.01261201130087804,-0.14420387942126967,0.00921020769811629,52425984.156827204,50421875.038356505,0.5715958572073969,0.03876145313083268,1.2295467227492056,56.36366656471081,1.9440018193826032,0.2577931080513822,1.5831851958427834,1.7876988405996965,0.7291612411810808,0,0.3804748819185889,1.3656483936451531,241,0.09250769692391266
ohaux,2026-02-27,141.82740465899735,0.41827404658997347,0.27715284835227894,0.34291986559387677,-0.02063107779320683,0.0049813154649045455,139.4768003385619,125.90768615143523,111.75506235949996,1.2480580064340803,1.2690915441619093,0.423324389104179,0.026666929939952344,0.6060758588935576,0.038179190435053044,-0.16296298581762125,0.02414734715935102,875361303.6498296,926399384.6938787,0.8487295699211392,-0.3635509433870836,1.4317055030644559,58.03106501656163,5.184521327873808,0.9837185460781743,2.3237936943814588,6.036453867991197,0.6290592806841822,0,0.5905180086729142,4.855946794762514,241,0.08859782451191735
ltikf,2026-02-27,165.88511209251243,0.6588511209251242,0.1966173231938193,0.04505167344134642,-0.09872612799779479,0.10460571077433789,160.15973542189133,162.2391606562636,131.88365033222638,1.2144017474282873,1.2578140783438705,0.5673249540072217,0.0357381128777206,0.48150126083184414,0.03033172838393107,-0.22251928749685734,0.03531568741929671,143259537.60309774,170275401.53010213,0.8982564819197058,-0.1437778014391412,0.84872215928826,56.810629021777515,5.819795701584813,0.6530074088136331,1.1510288842421,2.9346103709003453,0.8280942982725626,4,0.08208989972702428,1.0405834688773457,241,0.08820676577565287
wflwb,2026-02-27,101.81632433634744,0.018163243363474413,0.044930460646315895,-0.024136636136812495,0.029780572697859276,-0.004922346138496403,101.3339731512925,102.23926457513318,97.9640493493624,1.0343995968243185,1.0393233539398479,0.12267780547950813,0.007727975349665129,0.11676392720301647,0.007355436035295981,-0.11214392997954292,0.007036752194450089,41626428.239049785,38316764.661140956,0.6540396782016396,0.05391720883467177,0.9517934054561082,63.7614866474129,1.3532342494333613,0.13095334754272625,1.0674575326064213,1.1677256857915939,0.6968356628454867,2,0.2179300589130817,0.28443720988040555,241,0.08019954957777897
nnqdk,2026-02-27,105.04839961232383,0.050483996123238395,0.09930070331145702,-0.00820189976732788,-0.010698557118998586,0.019455265191345328,106.92283114980846,109.39088837860385,96.72746759891119,1.1054029822435527,1.086024499750475,0.278075245992814,0.01751709396809753,0.3215595367681504,0.020256346809277532,-0.22892347274444902,0.014881914143491205,196594431.58273727,205380505.61014548,0.5235138688279106,-0.002496657351670706,1.1563759818451589,48.0825932679485,3.0262048291709993,0.30354556474682837,1.091595059686372,1.3259695963361573,0.8259376048896383,0,0.3542286464692514,-0.24962550250888915,241,0.0748389735532073
bonkh,2026-02-27,109.19012180452049,0.09190121804520479,-0.029315933591648413,-0.03559867254086846,0.010169481662661628,0.006756750225934027,108.18249580895656,110.51530280489058,115.5843302585911,0.9359616097267619,0.9446792792698643,0.13292992050182897,0.008373797891605377,0.10339249325553983,0.006513114871073365,-0.23218994324002185,0.007898234881906021,4689628607.7096615,4538450543.693415,1.1191994537205079,0.04576815420353009,0.7777969932384053,65.2173911960059,1.2824330852631647,-0.07993582158150947,-0.601338068056767,-0.3442690948026003,0.6111571788079203,2,0.6347039974285882,0.6761150274254013,241,0.07361749232158235
bbvhp,2026-02-27,97.17302987344326,-0.028269701265567493,0.002289128429513232,-0.029211301434696746,0.056872059692480104,-0.0059435307191177955,94.89984837348494,96.46753715930093,103.47645605643065,0.9171153708705911,0.9390834744041783,0.14493733761854014,0.00913019407205866,0.17316769069986993,0.0109085391596002,-0.25060110104007216,0.008856563717867638,996579876.3475437,890995967.9926003,0.7928707300920358,0.08608336112717685,1.1947762553832253,75.3623447755977,1.4421364231775675,0.006422772737141091,0.04431413494047445,0.025629467350640502,0.6937446283197602,2,0.031762983272681906,0.14371193757947065,241,0.07135642170548566
vzzgb,2026-02-27,203.30666709507068,1.0330666709507068,0.13991369326642045,0.31709364657465233,-0.06686389228077583,0.042070479806556094,212.82524697505906,185.3388103476949,156.23282248065436,1.362231339064812,1.3013057299079647,0.5361076477812953,0.03377160742831228,0.7341245094625531,0.046245497223695226,-0.25804321452155354,0.03198136314657852,349060337.20784885,238567007.51580113,0.687468983245066,-0.38395753885542816,1.369360260260041,29.571104728707738,9.975943607198056,0.44291755722924187,0.8261728014182886,1.7164472162171363,0.7103249591811921,1,0.15304740490463306,1.8887394336633587,241,0.06648566734446011
xekky,2026-02-27,110.36383762146214,0.10363837621462135,0.10335497265823967,-0.0285850589810539,0.03765902216203254,0.06809844037032753,105.91194013764107,111.08733103635623,103.5346285609632,1.022961511609182,1.0659606274186013,0.22732602616243525,0.01432019361329444,0.2569617990403996,0.016187071826301264,-0.15977109465108708,0.013078000175717976,50722480.298002735,49885503.80587508,1.481152531060071,0.06624408114308644,1.1303668226990489,62.29049128907931,2.188254439478174,0.3170513827380581,1.3946990060500588,1.9844101552314233,0.5367688808954755,2,0.3542460750089872,0.9888267786955796,241,0.059914880531290224
sioam,2026-02-27,161.14722892818315,0.6114722892818316,-0.0165868167951575,0.1375739344453326,-0.03209567135699565,-0.0006497874372157764,158.8840425553175,161.3812302151947,132.49644600446857,1.1991570139833023,1.2162381240137723,0.4209715620869364,0.02651871576934335,0.47882537631733063,0.030163163503870796,-0.33267329454041583,0.02635963664669014,1173823652.5000958,2213736411.5899467,0.7396587978090204,-0.16966960580232826,1.13742926673279,64.56693028245182,3.7195890698800462,-0.0457528475106479,-0.10868393884810515,-0.13753086965954062,0.7094189805396508,0,0.2252147751101325,1.8280166646246983,241,0.05237770129047291
qklta,2026-02-27,131.95035093839317,0.3195035093839318,0.08566197186298186,0.05427051804031113,0.10695940830677486,0.04084322733769152,124.82669871544708,123.6185453556259,117.42789613773967,1.0630071969267492,1.1236712508456712,0.30659520779487087,0.019313682690223814,0.4143260004575763,0.026100084736161443,-0.15518638072718516,0.016325065954233966,330582135.13307726,231154800.49282485,0.7291796778391176,0.05268889026646373,1.3513779360289457,59.69945698427094,4.589230314238404,0.25876585039720945,0.8439983529368733,1.6674520610936543,0.5774357470092115,1,0.7941431884975878,4.232180240714177,241,0.05147970080237707
jqdme,2026-02-27,131.14279955227056,0.3114279955227055,0.1092707847275558,0.05536971296221105,-0.012676077526586282,-0.033695829868126914,137.13558270640323,137.32196971979695,122.14054893163119,1.1227686784185227,1.0737040294833187,0.2749243493296517,0.01731860613529775,0.2583057985103505,0.016271735834865377,-0.15110333138252696,0.013216352911664078,239386420.46259242,205671794.4673,0.5496629235006002,-0.06804579048879733,0.9395522739278114,33.54317584364183,3.309525070686667,0.33691935239560333,1.2254984078969873,2.229728155646497,0.7280404541536687,0,1.0605843194184588,2.252608461286024,241,0.04892187460010143
uzdyb,2026-02-27,130.6310685313043,0.30631068531304284,0.056848912117182016,0.20486820375497783,-0.002518853284691147,0.027681700863976477,128.1745845252976,117.48402306468347,107.06133551731949,1.1972070393551684,1.2201516812664057,0.31768450958414035,0.020012243041360733,0.3212178086961942,0.020234819964172635,-0.1891252634473215,0.022270331561348573,14263895.747988692,12130982.760838138,0.6113322770354737,-0.20738705703966898,1.0111220345793914,58.39524889117334,3.6914767014178946,0.16744420337498322,0.5270770161068706,0.8853613754337095,0.7637159346550982,0,-0.6226067226882787,1.547723930171692,241,0.048620128324402004
ohiax,2026-02-27,112.24518958581264,0.12245189585812644,0.1065844163915155,0.175746028581929,0.186440726671101,0.14545458013361134,101.54626075296039,98.22794435318215,98.09599818600607,1.0351723070229315,1.144238212162673,0.3290008413268254,0.02072510493528099,0.5425694755016258,0.03417866431314413,-0.12499998035277293,0.01779521236324765,10925024132.416853,4805844823.285167,0.8749730538048037,0.010694698089172006,1.6491431197086235,64.28572723682409,3.9069477821611014,0.32787360967736223,0.9965737727450266,2.6229892896946274,0.039035620204021355,1,1.9116417154679701,9.338207398642371,241,0.045211968135450364
jximz,2026-02-27,110.23391511183364,0.10233915111833647,0.284497463177529,0.3440284817122754,0.09275360255651055,-0.006587640280588891,108.44297892156726,91.56676149962959,83.91081684852472,1.2923599482535784,1.3137032774870194,0.680272773742336,0.04285315673834121,1.041174211406112,0.06558781035415147,-0.30878184787638274,0.029615190506962756,5245185592.053829,2737770941.8493137,0.6280382718820248,-0.25127487915576485,1.5305245925804882,62.42300105067128,9.534250710375806,1.0158262789212027,1.4932631704969026,3.289786254948112,0.5099115884160162,1,2.3647250664761708,9.066683691801646,241,0.03511468710856697
vfpiw,2026-02-27,146.69022681416993,0.4669022681416992,0.1442843961770366,0.11896804544427919,-0.0754158563446451,-0.0292931588443347,150.01646338987592,147.2851142140953,122.63372239958318,1.2232888348593627,1.1961654913728066,0.3667511616135332,0.0231031515874635,0.32512675393171314,0.020481060368500108,-0.1602414007507641,0.01971451408491952,2551294.215838324,2580251.131996403,1.0832569530349239,-0.19438390178892428,0.8865050395881576,48.25210966483291,4.699811407869603,0.45846204741815577,1.2500629729463912,2.861071141853268,0.9067820497918493,0,0.5359244524491168,0.6803409389471606,241,0.0295607292090867
hfrwc,2026-02-27,94.75056039856824,-0.0524943960143176,-0.054385956693480564,-0.05933685016686374,0.024714758925285407,-0.003696854249650383,94.17924640118585,96.08070418348784,104.58584186190298,0.9004970914193272,0.9059597237145408,0.1409633395278717,0.008879855723045466,0.16071897697555626,0.01012434390585804,-0.2627118860957246,0.009091960991926227,2650650200.0886717,2619973907.608245,0.6205154070903086,0.08405160909214915,1.1401473345743989,59.999999893812245,1.2681956649769677,-0.1449353402264424,-1.0281775439761436,-0.5516893140252974,0.8162304581128814,2,-0.006956999587059414,0.01163837618337471,241,0.026640892025104772
tqojr,2026-02-27,173.25943447283018,0.7325943447283019,0.08354123193074248,0.22250236817436564,-0.05366801704337176,0.007874656697858251,170.40622401265426,156.85927497155365,129.37938687153087,1.317104896938061,1.3391579498172417,0.5002518409358367,0.03151290390520155,0.59692307602164,0.037602619309261,-0.26190655516280403,0.023130761926518535,15957027.415930476,17229916.463714473,1.6329531997480615,-0.2761703852177374,1.1932451337144752,48.12190966384049,8.864888576950944,0.2518930777169952,0.5035325352242002,0.961766984260534,0.7326818912412202,2,1.2647074902591728,2.793847384492058,241,0.021234832847418283
oiauq,2026-02-27,91.00291245856182,-0.08997087541438176,-0.02784999001348909,-0.07618895539100878,-0.007656924340325277,-0.015197554071740393,91.90343417248998,94.10238726243361,101.05895056668787,0.9094042007781818,0.9004933451946876,0.1544473922232016,0.009729271201548637,0.1358059858098115,0.008554972976350666,-0.23695546655243327,0.009547981452916632,8874016754.202106,6962210531.046839,0.6209705767780987,0.0685320310506835,0.8793025442232604,53.64493969178541,1.442020104396161,-0.07603994100402,-0.49233554487038483,-0.32090393233107356,0.7357120026492128,0,-0.026315125744971874,0.3758235139214916,241,0.01917733834680619
igntj,2026-02-27,271.01160549932973,1.7101160549932972,-0.11637706524490665,-0.04965177357748829,-0.0733654933061616,0.017351612108483128,275.57063132598546,291.6176463355048,230.33049298431303,1.196414021236681,1.176620611482001,0.5734001523965598,0.03612081440399605,0.3944475627742121,0.024847860865621525,-0.3353772185009464,0.03737759644028923,751079274.4087877,853265682.3714029,1.1024488678338284,-0.02371371972867331,0.6879097615124193,42.91784839434985,10.099510841165856,-0.2927913842711014,-0.5106231364734776,-0.8730210882534205,0.6344861827777399,0,0.15677644386860867,0.16627111895252966,241,0.0016235023668008195
